I,X,Y,Z
28640,595123.5,1669373.5,1929
28641,595123.5,1669368.5,1929
28642,595123.5,1669363.5,1929
28643,595123.5,1669358.5,1920
28644,595123.5,1669353.5,1920
28645,595123.5,1669348.5,1920
28646,595123.5,1669343.5,1911
28647,595123.5,1669338.5,1911
28648,595123.5,1669333.5,1911
28649,595123.5,1669328.5,1899
28650,595123.5,1669323.5,1899
28651,595123.5,1669318.5,1899
28652,595123.5,1669313.5,1886
28653,595123.5,1669308.5,1886
28654,595123.5,1669303.5,1886
28655,595123.5,1669298.5,1878
28656,595123.5,1669293.5,1878
28657,595123.5,1669288.5,1878
28658,595123.5,1669283.5,1870
28659,595123.5,1669278.5,1870
28660,595123.5,1669273.5,1870
28661,595123.5,1669268.5,1870
28662,595123.5,1669263.5,1870
28663,595123.5,1669258.5,1870
28664,595123.5,1669253.5,1877
28665,595123.5,1669248.5,1877
28666,595123.5,1669243.5,1877
28667,595123.5,1669238.5,1887
28668,595123.5,1669233.5,1887
28669,595123.5,1669228.5,1887
28670,595123.5,1669223.5,1897
28671,595123.5,1669218.5,1897
28672,595123.5,1669213.5,1897
28673,595123.5,1669208.5,1905
28674,595123.5,1669203.5,1905
28675,595123.5,1669198.5,1905
28676,595123.5,1669193.5,1911
28677,595123.5,1669188.5,1911
28678,595123.5,1669183.5,1911
28679,595123.5,1669178.5,1913
28680,595123.5,1669173.5,1913
28681,595123.5,1669168.5,1913
28682,595123.5,1669163.5,1912
28683,595123.5,1669158.5,1912
28684,595123.5,1669153.5,1912
28685,595123.5,1669148.5,1910
28686,595123.5,1669143.5,1910
28687,595123.5,1669138.5,1910
28688,595123.5,1669133.5,1906
28689,595123.5,1669128.5,1906
28690,595123.5,1669123.5,1906
28691,595123.5,1669118.5,1899
28692,595123.5,1669113.5,1899
28693,595123.5,1669108.5,1899
28694,595123.5,1669103.5,1888
28695,595123.5,1669098.5,1888
28696,595123.5,1669093.5,1888
28697,595123.5,1669088.5,1872
28698,595123.5,1669083.5,1872
28699,595123.5,1669078.5,1872
28700,595123.5,1669073.5,1856
28701,595123.5,1669068.5,1856
28702,595123.5,1669063.5,1856
28703,595123.5,1669058.5,1856
28704,595123.5,1669053.5,1841
28705,595123.5,1669048.5,1841
28706,595123.5,1669043.5,1841
28707,595123.5,1669038.5,1829
28708,595123.5,1669033.5,1829
28709,595123.5,1669028.5,1829
28710,595123.5,1669023.5,1834
28711,595123.5,1669018.5,1834
28712,595123.5,1669013.5,1834
28713,595123.5,1669008.5,1847
28714,595123.5,1669003.5,1847
28715,595123.5,1668998.5,1847
28716,595123.5,1668993.5,1860
28717,595123.5,1668988.5,1860
28718,595123.5,1668983.5,1860
28719,595123.5,1668978.5,1870
28720,595123.5,1668973.5,1870
28721,595123.5,1668968.5,1870
28722,595123.5,1668963.5,1875
28723,595123.5,1668958.5,1875
28724,595123.5,1668953.5,1875
28725,595123.5,1668948.5,1876
28726,595123.5,1668943.5,1876
28727,595123.5,1668938.5,1876
28728,595123.5,1668933.5,1872
28729,595123.5,1668928.5,1872
28730,595123.5,1668923.5,1872
28731,595123.5,1668918.5,1866
28732,595123.5,1668913.5,1866
28733,595123.5,1668908.5,1866
28734,595123.5,1668903.5,1860
28735,595123.5,1668898.5,1860
28736,595123.5,1668893.5,1860
28737,595123.5,1668888.5,1856
28738,595123.5,1668883.5,1856
28739,595123.5,1668878.5,1856
28740,595123.5,1668873.5,1852
28741,595123.5,1668868.5,1852
28742,595123.5,1668863.5,1852
28743,595123.5,1668858.5,1849
28744,595123.5,1668853.5,1849
28745,595123.5,1668848.5,1849
28746,595123.5,1668843.5,1847
28747,595123.5,1668838.5,1847
28748,595123.5,1668833.5,1847
28749,595123.5,1668828.5,1845
28750,595123.5,1668823.5,1845
28751,595123.5,1668818.5,1845
28752,595123.5,1668813.5,1843
28753,595123.5,1668808.5,1843
28754,595123.5,1668803.5,1843
28755,595123.5,1668798.5,1841
28756,595123.5,1668793.5,1841
28757,595123.5,1668788.5,1841
28758,595123.5,1668783.5,1840
28759,595123.5,1668778.5,1840
28760,595123.5,1668773.5,1840
28761,595123.5,1668768.5,1838
28762,595123.5,1668763.5,1838
28763,595123.5,1668758.5,1838
28764,595123.5,1668753.5,1835
28765,595123.5,1668748.5,1835
28766,595123.5,1668743.5,1835
28767,595123.5,1668738.5,1833
28768,595123.5,1668733.5,1833
28769,595123.5,1668728.5,1833
28770,595123.5,1668723.5,1833
28771,595123.5,1668718.5,1833
28772,595123.5,1668713.5,1833
28773,595123.5,1668708.5,1831
28774,595123.5,1668703.5,1831
28775,595123.5,1668698.5,1831
28776,595123.5,1668693.5,1828
28777,595123.5,1668688.5,1828
28778,595123.5,1668683.5,1828
28779,595123.5,1668678.5,1824
28780,595123.5,1668673.5,1824
28781,595123.5,1668668.5,1824
28782,595123.5,1668663.5,1819
28783,595123.5,1668658.5,1819
28784,595123.5,1668653.5,1819
28785,595123.5,1668648.5,1811
28786,595123.5,1668643.5,1811
28787,595123.5,1668638.5,1811
28788,595123.5,1668633.5,1800
28789,595123.5,1668628.5,1800
28790,595123.5,1668623.5,1800
28791,595123.5,1668618.5,1790
28792,595123.5,1668613.5,1790
28793,595123.5,1668608.5,1790
28794,595123.5,1668603.5,1780
28795,595123.5,1668598.5,1780
28796,595123.5,1668593.5,1780
28797,595123.5,1668588.5,1772
28798,595123.5,1668583.5,1772
28799,595123.5,1668578.5,1772
28800,595128.5,1669533.5,1960
28801,595128.5,1669528.5,1960
28802,595128.5,1669523.5,1958
28803,595128.5,1669518.5,1958
28804,595128.5,1669513.5,1958
28805,595128.5,1669508.5,1956
28806,595128.5,1669503.5,1956
28807,595128.5,1669498.5,1956
28808,595128.5,1669493.5,1954
28809,595128.5,1669488.5,1954
28810,595128.5,1669483.5,1954
28811,595128.5,1669478.5,1951
28812,595128.5,1669473.5,1951
28813,595128.5,1669468.5,1951
28814,595128.5,1669463.5,1949
28815,595128.5,1669458.5,1949
28816,595128.5,1669453.5,1949
28817,595128.5,1669448.5,1948
28818,595128.5,1669443.5,1948
28819,595128.5,1669438.5,1948
28820,595128.5,1669433.5,1946
28821,595128.5,1669428.5,1946
28822,595128.5,1669423.5,1946
28823,595128.5,1669418.5,1944
28824,595128.5,1669413.5,1944
28825,595128.5,1669408.5,1944
28826,595128.5,1669403.5,1940
28827,595128.5,1669398.5,1940
28828,595128.5,1669393.5,1940
28829,595128.5,1669388.5,1935
28830,595128.5,1669383.5,1935
28831,595128.5,1669378.5,1935
28832,595128.5,1669373.5,1929
28833,595128.5,1669368.5,1929
28834,595128.5,1669363.5,1929
28835,595128.5,1669358.5,1920
28836,595128.5,1669353.5,1920
28837,595128.5,1669348.5,1920
28838,595128.5,1669343.5,1911
28839,595128.5,1669338.5,1911
28840,595128.5,1669333.5,1911
28841,595128.5,1669328.5,1899
28842,595128.5,1669323.5,1899
28843,595128.5,1669318.5,1899
28844,595128.5,1669313.5,1886
28845,595128.5,1669308.5,1886
28846,595128.5,1669303.5,1886
28847,595128.5,1669298.5,1878
28848,595128.5,1669293.5,1878
28849,595128.5,1669288.5,1878
28850,595128.5,1669283.5,1870
28851,595128.5,1669278.5,1870
28852,595128.5,1669273.5,1870
28853,595128.5,1669268.5,1870
28854,595128.5,1669263.5,1870
28855,595128.5,1669258.5,1870
28856,595128.5,1669253.5,1877
28857,595128.5,1669248.5,1877
28858,595128.5,1669243.5,1877
28859,595128.5,1669238.5,1887
28860,595128.5,1669233.5,1887
28861,595128.5,1669228.5,1887
28862,595128.5,1669223.5,1897
28863,595128.5,1669218.5,1897
28864,595128.5,1669213.5,1897
28865,595128.5,1669208.5,1905
28866,595128.5,1669203.5,1905
28867,595128.5,1669198.5,1905
28868,595128.5,1669193.5,1911
28869,595128.5,1669188.5,1911
28870,595128.5,1669183.5,1911
28871,595128.5,1669178.5,1913
28872,595128.5,1669173.5,1913
28873,595128.5,1669168.5,1913
28874,595128.5,1669163.5,1912
28875,595128.5,1669158.5,1912
28876,595128.5,1669153.5,1912
28877,595128.5,1669148.5,1910
28878,595128.5,1669143.5,1910
28879,595128.5,1669138.5,1910
28880,595128.5,1669133.5,1906
28881,595128.5,1669128.5,1906
28882,595128.5,1669123.5,1906
28883,595128.5,1669118.5,1899
28884,595128.5,1669113.5,1899
28885,595128.5,1669108.5,1899
28886,595128.5,1669103.5,1888
28887,595128.5,1669098.5,1888
28888,595128.5,1669093.5,1888
28889,595128.5,1669088.5,1872
28890,595128.5,1669083.5,1872
28891,595128.5,1669078.5,1872
28892,595128.5,1669073.5,1856
28893,595128.5,1669068.5,1856
28894,595128.5,1669063.5,1856
28895,595128.5,1669058.5,1856
28896,595128.5,1669053.5,1841
28897,595128.5,1669048.5,1841
28898,595128.5,1669043.5,1841
28899,595128.5,1669038.5,1829
28900,595128.5,1669033.5,1829
28901,595128.5,1669028.5,1829
28902,595128.5,1669023.5,1834
28903,595128.5,1669018.5,1834
28904,595128.5,1669013.5,1834
28905,595128.5,1669008.5,1847
28906,595128.5,1669003.5,1847
28907,595128.5,1668998.5,1847
28908,595128.5,1668993.5,1860
28909,595128.5,1668988.5,1860
28910,595128.5,1668983.5,1860
28911,595128.5,1668978.5,1870
28912,595128.5,1668973.5,1870
28913,595128.5,1668968.5,1870
28914,595128.5,1668963.5,1875
28915,595128.5,1668958.5,1875
28916,595128.5,1668953.5,1875
28917,595128.5,1668948.5,1876
28918,595128.5,1668943.5,1876
28919,595128.5,1668938.5,1876
28920,595128.5,1668933.5,1872
28921,595128.5,1668928.5,1872
28922,595128.5,1668923.5,1872
28923,595128.5,1668918.5,1866
28924,595128.5,1668913.5,1866
28925,595128.5,1668908.5,1866
28926,595128.5,1668903.5,1860
28927,595128.5,1668898.5,1860
28928,595128.5,1668893.5,1860
28929,595128.5,1668888.5,1856
28930,595128.5,1668883.5,1856
28931,595128.5,1668878.5,1856
28932,595128.5,1668873.5,1852
28933,595128.5,1668868.5,1852
28934,595128.5,1668863.5,1852
28935,595128.5,1668858.5,1849
28936,595128.5,1668853.5,1849
28937,595128.5,1668848.5,1849
28938,595128.5,1668843.5,1847
28939,595128.5,1668838.5,1847
28940,595128.5,1668833.5,1847
28941,595128.5,1668828.5,1845
28942,595128.5,1668823.5,1845
28943,595128.5,1668818.5,1845
28944,595128.5,1668813.5,1843
28945,595128.5,1668808.5,1843
28946,595128.5,1668803.5,1843
28947,595128.5,1668798.5,1841
28948,595128.5,1668793.5,1841
28949,595128.5,1668788.5,1841
28950,595128.5,1668783.5,1840
28951,595128.5,1668778.5,1840
28952,595128.5,1668773.5,1840
28953,595128.5,1668768.5,1838
28954,595128.5,1668763.5,1838
28955,595128.5,1668758.5,1838
28956,595128.5,1668753.5,1835
28957,595128.5,1668748.5,1835
28958,595128.5,1668743.5,1835
28959,595128.5,1668738.5,1833
28960,595128.5,1668733.5,1833
28961,595128.5,1668728.5,1833
28962,595128.5,1668723.5,1833
28963,595128.5,1668718.5,1833
28964,595128.5,1668713.5,1833
28965,595128.5,1668708.5,1831
28966,595128.5,1668703.5,1831
28967,595128.5,1668698.5,1831
28968,595128.5,1668693.5,1828
28969,595128.5,1668688.5,1828
28970,595128.5,1668683.5,1828
28971,595128.5,1668678.5,1824
28972,595128.5,1668673.5,1824
28973,595128.5,1668668.5,1824
28974,595128.5,1668663.5,1819
28975,595128.5,1668658.5,1819
28976,595128.5,1668653.5,1819
28977,595128.5,1668648.5,1811
28978,595128.5,1668643.5,1811
28979,595128.5,1668638.5,1811
28980,595128.5,1668633.5,1800
28981,595128.5,1668628.5,1800
28982,595128.5,1668623.5,1800
28983,595128.5,1668618.5,1790
28984,595128.5,1668613.5,1790
28985,595128.5,1668608.5,1790
28986,595128.5,1668603.5,1780
28987,595128.5,1668598.5,1780
28988,595128.5,1668593.5,1780
28989,595128.5,1668588.5,1772
28990,595128.5,1668583.5,1772
28991,595128.5,1668578.5,1772
28992,595133.5,1669533.5,1960
28993,595133.5,1669528.5,1960
28994,595133.5,1669523.5,1958
28995,595133.5,1669518.5,1958
28996,595133.5,1669513.5,1958
28997,595133.5,1669508.5,1956
28998,595133.5,1669503.5,1956
28999,595133.5,1669498.5,1956
29000,595133.5,1669493.5,1954
29001,595133.5,1669488.5,1954
29002,595133.5,1669483.5,1954
29003,595133.5,1669478.5,1951
29004,595133.5,1669473.5,1951
29005,595133.5,1669468.5,1951
29006,595133.5,1669463.5,1949
29007,595133.5,1669458.5,1949
29008,595133.5,1669453.5,1949
29009,595133.5,1669448.5,1948
29010,595133.5,1669443.5,1948
29011,595133.5,1669438.5,1948
29012,595133.5,1669433.5,1946
29013,595133.5,1669428.5,1946
29014,595133.5,1669423.5,1946
29015,595133.5,1669418.5,1944
29016,595133.5,1669413.5,1944
29017,595133.5,1669408.5,1944
29018,595133.5,1669403.5,1940
29019,595133.5,1669398.5,1940
29020,595133.5,1669393.5,1940
29021,595133.5,1669388.5,1935
29022,595133.5,1669383.5,1935
29023,595133.5,1669378.5,1935
29024,595133.5,1669373.5,1929
29025,595133.5,1669368.5,1929
29026,595133.5,1669363.5,1929
29027,595133.5,1669358.5,1920
29028,595133.5,1669353.5,1920
29029,595133.5,1669348.5,1920
29030,595133.5,1669343.5,1911
29031,595133.5,1669338.5,1911
29032,595133.5,1669333.5,1911
29033,595133.5,1669328.5,1899
29034,595133.5,1669323.5,1899
29035,595133.5,1669318.5,1899
29036,595133.5,1669313.5,1886
29037,595133.5,1669308.5,1886
29038,595133.5,1669303.5,1886
29039,595133.5,1669298.5,1878
29040,595133.5,1669293.5,1878
29041,595133.5,1669288.5,1878
29042,595133.5,1669283.5,1870
29043,595133.5,1669278.5,1870
29044,595133.5,1669273.5,1870
29045,595133.5,1669268.5,1870
29046,595133.5,1669263.5,1870
29047,595133.5,1669258.5,1870
29048,595133.5,1669253.5,1877
29049,595133.5,1669248.5,1877
29050,595133.5,1669243.5,1877
29051,595133.5,1669238.5,1887
29052,595133.5,1669233.5,1887
29053,595133.5,1669228.5,1887
29054,595133.5,1669223.5,1897
29055,595133.5,1669218.5,1897
29056,595133.5,1669213.5,1897
29057,595133.5,1669208.5,1905
29058,595133.5,1669203.5,1905
29059,595133.5,1669198.5,1905
29060,595133.5,1669193.5,1911
29061,595133.5,1669188.5,1911
29062,595133.5,1669183.5,1911
29063,595133.5,1669178.5,1913
29064,595133.5,1669173.5,1913
29065,595133.5,1669168.5,1913
29066,595133.5,1669163.5,1912
29067,595133.5,1669158.5,1912
29068,595133.5,1669153.5,1912
29069,595133.5,1669148.5,1910
29070,595133.5,1669143.5,1910
29071,595133.5,1669138.5,1910
29072,595133.5,1669133.5,1906
29073,595133.5,1669128.5,1906
29074,595133.5,1669123.5,1906
29075,595133.5,1669118.5,1899
29076,595133.5,1669113.5,1899
29077,595133.5,1669108.5,1899
29078,595133.5,1669103.5,1888
29079,595133.5,1669098.5,1888
29080,595133.5,1669093.5,1888
29081,595133.5,1669088.5,1872
29082,595133.5,1669083.5,1872
29083,595133.5,1669078.5,1872
29084,595133.5,1669073.5,1856
29085,595133.5,1669068.5,1856
29086,595133.5,1669063.5,1856
29087,595133.5,1669058.5,1856
29088,595133.5,1669053.5,1841
29089,595133.5,1669048.5,1841
29090,595133.5,1669043.5,1841
29091,595133.5,1669038.5,1829
29092,595133.5,1669033.5,1829
29093,595133.5,1669028.5,1829
29094,595133.5,1669023.5,1834
29095,595133.5,1669018.5,1834
29096,595133.5,1669013.5,1834
29097,595133.5,1669008.5,1847
29098,595133.5,1669003.5,1847
29099,595133.5,1668998.5,1847
29100,595133.5,1668993.5,1860
29101,595133.5,1668988.5,1860
29102,595133.5,1668983.5,1860
29103,595133.5,1668978.5,1870
29104,595133.5,1668973.5,1870
29105,595133.5,1668968.5,1870
29106,595133.5,1668963.5,1875
29107,595133.5,1668958.5,1875
29108,595133.5,1668953.5,1875
29109,595133.5,1668948.5,1876
29110,595133.5,1668943.5,1876
29111,595133.5,1668938.5,1876
29112,595133.5,1668933.5,1872
29113,595133.5,1668928.5,1872
29114,595133.5,1668923.5,1872
29115,595133.5,1668918.5,1866
29116,595133.5,1668913.5,1866
29117,595133.5,1668908.5,1866
29118,595133.5,1668903.5,1860
29119,595133.5,1668898.5,1860
29120,595133.5,1668893.5,1860
29121,595133.5,1668888.5,1856
29122,595133.5,1668883.5,1856
29123,595133.5,1668878.5,1856
29124,595133.5,1668873.5,1852
29125,595133.5,1668868.5,1852
29126,595133.5,1668863.5,1852
29127,595133.5,1668858.5,1849
29128,595133.5,1668853.5,1849
29129,595133.5,1668848.5,1849
29130,595133.5,1668843.5,1847
29131,595133.5,1668838.5,1847
29132,595133.5,1668833.5,1847
29133,595133.5,1668828.5,1845
29134,595133.5,1668823.5,1845
29135,595133.5,1668818.5,1845
29136,595133.5,1668813.5,1843
29137,595133.5,1668808.5,1843
29138,595133.5,1668803.5,1843
29139,595133.5,1668798.5,1841
29140,595133.5,1668793.5,1841
29141,595133.5,1668788.5,1841
29142,595133.5,1668783.5,1840
29143,595133.5,1668778.5,1840
29144,595133.5,1668773.5,1840
29145,595133.5,1668768.5,1838
29146,595133.5,1668763.5,1838
29147,595133.5,1668758.5,1838
29148,595133.5,1668753.5,1835
29149,595133.5,1668748.5,1835
29150,595133.5,1668743.5,1835
29151,595133.5,1668738.5,1833
29152,595133.5,1668733.5,1833
29153,595133.5,1668728.5,1833
29154,595133.5,1668723.5,1833
29155,595133.5,1668718.5,1833
29156,595133.5,1668713.5,1833
29157,595133.5,1668708.5,1831
29158,595133.5,1668703.5,1831
29159,595133.5,1668698.5,1831
29160,595133.5,1668693.5,1828
29161,595133.5,1668688.5,1828
29162,595133.5,1668683.5,1828
29163,595133.5,1668678.5,1824
29164,595133.5,1668673.5,1824
29165,595133.5,1668668.5,1824
29166,595133.5,1668663.5,1819
29167,595133.5,1668658.5,1819
29168,595133.5,1668653.5,1819
29169,595133.5,1668648.5,1811
29170,595133.5,1668643.5,1811
29171,595133.5,1668638.5,1811
29172,595133.5,1668633.5,1800
29173,595133.5,1668628.5,1800
29174,595133.5,1668623.5,1800
29175,595133.5,1668618.5,1790
29176,595133.5,1668613.5,1790
29177,595133.5,1668608.5,1790
29178,595133.5,1668603.5,1780
29179,595133.5,1668598.5,1780
29180,595133.5,1668593.5,1780
29181,595133.5,1668588.5,1772
29182,595133.5,1668583.5,1772
29183,595133.5,1668578.5,1772
29184,595138.5,1669533.5,1983
29185,595138.5,1669528.5,1983
29186,595138.5,1669523.5,1981
29187,595138.5,1669518.5,1981
29188,595138.5,1669513.5,1981
29189,595138.5,1669508.5,1979
29190,595138.5,1669503.5,1979
29191,595138.5,1669498.5,1979
29192,595138.5,1669493.5,1978
29193,595138.5,1669488.5,1978
29194,595138.5,1669483.5,1978
29195,595138.5,1669478.5,1976
29196,595138.5,1669473.5,1976
29197,595138.5,1669468.5,1976
29198,595138.5,1669463.5,1974
29199,595138.5,1669458.5,1974
29200,595138.5,1669453.5,1974
29201,595138.5,1669448.5,1973
29202,595138.5,1669443.5,1973
29203,595138.5,1669438.5,1973
29204,595138.5,1669433.5,1972
29205,595138.5,1669428.5,1972
29206,595138.5,1669423.5,1972
29207,595138.5,1669418.5,1970
29208,595138.5,1669413.5,1970
29209,595138.5,1669408.5,1970
29210,595138.5,1669403.5,1966
29211,595138.5,1669398.5,1966
29212,595138.5,1669393.5,1966
29213,595138.5,1669388.5,1961
29214,595138.5,1669383.5,1961
29215,595138.5,1669378.5,1961
29216,595138.5,1669373.5,1953
29217,595138.5,1669368.5,1953
29218,595138.5,1669363.5,1953
29219,595138.5,1669358.5,1944
29220,595138.5,1669353.5,1944
29221,595138.5,1669348.5,1944
29222,595138.5,1669343.5,1933
29223,595138.5,1669338.5,1933
29224,595138.5,1669333.5,1933
29225,595138.5,1669328.5,1919
29226,595138.5,1669323.5,1919
29227,595138.5,1669318.5,1919
29228,595138.5,1669313.5,1905
29229,595138.5,1669308.5,1905
29230,595138.5,1669303.5,1905
29231,595138.5,1669298.5,1891
29232,595138.5,1669293.5,1891
29233,595138.5,1669288.5,1891
29234,595138.5,1669283.5,1878
29235,595138.5,1669278.5,1878
29236,595138.5,1669273.5,1878
29237,595138.5,1669268.5,1866
29238,595138.5,1669263.5,1866
29239,595138.5,1669258.5,1866
29240,595138.5,1669253.5,1862
29241,595138.5,1669248.5,1862
29242,595138.5,1669243.5,1862
29243,595138.5,1669238.5,1869
29244,595138.5,1669233.5,1869
29245,595138.5,1669228.5,1869
29246,595138.5,1669223.5,1877
29247,595138.5,1669218.5,1877
29248,595138.5,1669213.5,1877
29249,595138.5,1669208.5,1885
29250,595138.5,1669203.5,1885
29251,595138.5,1669198.5,1885
29252,595138.5,1669193.5,1891
29253,595138.5,1669188.5,1891
29254,595138.5,1669183.5,1891
29255,595138.5,1669178.5,1894
29256,595138.5,1669173.5,1894
29257,595138.5,1669168.5,1894
29258,595138.5,1669163.5,1895
29259,595138.5,1669158.5,1895
29260,595138.5,1669153.5,1895
29261,595138.5,1669148.5,1894
29262,595138.5,1669143.5,1894
29263,595138.5,1669138.5,1894
29264,595138.5,1669133.5,1891
29265,595138.5,1669128.5,1891
29266,595138.5,1669123.5,1891
29267,595138.5,1669118.5,1884
29268,595138.5,1669113.5,1884
29269,595138.5,1669108.5,1884
29270,595138.5,1669103.5,1874
29271,595138.5,1669098.5,1874
29272,595138.5,1669093.5,1874
29273,595138.5,1669088.5,1861
29274,595138.5,1669083.5,1861
29275,595138.5,1669078.5,1861
29276,595138.5,1669073.5,1847
29277,595138.5,1669068.5,1847
29278,595138.5,1669063.5,1847
29279,595138.5,1669058.5,1847
29280,595138.5,1669053.5,1837
29281,595138.5,1669048.5,1837
29282,595138.5,1669043.5,1837
29283,595138.5,1669038.5,1831
29284,595138.5,1669033.5,1831
29285,595138.5,1669028.5,1831
29286,595138.5,1669023.5,1840
29287,595138.5,1669018.5,1840
29288,595138.5,1669013.5,1840
29289,595138.5,1669008.5,1854
29290,595138.5,1669003.5,1854
29291,595138.5,1668998.5,1854
29292,595138.5,1668993.5,1867
29293,595138.5,1668988.5,1867
29294,595138.5,1668983.5,1867
29295,595138.5,1668978.5,1876
29296,595138.5,1668973.5,1876
29297,595138.5,1668968.5,1876
29298,595138.5,1668963.5,1880
29299,595138.5,1668958.5,1880
29300,595138.5,1668953.5,1880
29301,595138.5,1668948.5,1879
29302,595138.5,1668943.5,1879
29303,595138.5,1668938.5,1879
29304,595138.5,1668933.5,1874
29305,595138.5,1668928.5,1874
29306,595138.5,1668923.5,1874
29307,595138.5,1668918.5,1867
29308,595138.5,1668913.5,1867
29309,595138.5,1668908.5,1867
29310,595138.5,1668903.5,1860
29311,595138.5,1668898.5,1860
29312,595138.5,1668893.5,1860
29313,595138.5,1668888.5,1855
29314,595138.5,1668883.5,1855
29315,595138.5,1668878.5,1855
29316,595138.5,1668873.5,1852
29317,595138.5,1668868.5,1852
29318,595138.5,1668863.5,1852
29319,595138.5,1668858.5,1850
29320,595138.5,1668853.5,1850
29321,595138.5,1668848.5,1850
29322,595138.5,1668843.5,1848
29323,595138.5,1668838.5,1848
29324,595138.5,1668833.5,1848
29325,595138.5,1668828.5,1847
29326,595138.5,1668823.5,1847
29327,595138.5,1668818.5,1847
29328,595138.5,1668813.5,1845
29329,595138.5,1668808.5,1845
29330,595138.5,1668803.5,1845
29331,595138.5,1668798.5,1844
29332,595138.5,1668793.5,1844
29333,595138.5,1668788.5,1844
29334,595138.5,1668783.5,1842
29335,595138.5,1668778.5,1842
29336,595138.5,1668773.5,1842
29337,595138.5,1668768.5,1840
29338,595138.5,1668763.5,1840
29339,595138.5,1668758.5,1840
29340,595138.5,1668753.5,1838
29341,595138.5,1668748.5,1838
29342,595138.5,1668743.5,1838
29343,595138.5,1668738.5,1836
29344,595138.5,1668733.5,1836
29345,595138.5,1668728.5,1836
29346,595138.5,1668723.5,1836
29347,595138.5,1668718.5,1836
29348,595138.5,1668713.5,1836
29349,595138.5,1668708.5,1835
29350,595138.5,1668703.5,1835
29351,595138.5,1668698.5,1835
29352,595138.5,1668693.5,1832
29353,595138.5,1668688.5,1832
29354,595138.5,1668683.5,1832
29355,595138.5,1668678.5,1829
29356,595138.5,1668673.5,1829
29357,595138.5,1668668.5,1829
29358,595138.5,1668663.5,1823
29359,595138.5,1668658.5,1823
29360,595138.5,1668653.5,1823
29361,595138.5,1668648.5,1815
29362,595138.5,1668643.5,1815
29363,595138.5,1668638.5,1815
29364,595138.5,1668633.5,1803
29365,595138.5,1668628.5,1803
29366,595138.5,1668623.5,1803
29367,595138.5,1668618.5,1792
29368,595138.5,1668613.5,1792
29369,595138.5,1668608.5,1792
29370,595138.5,1668603.5,1781
29371,595138.5,1668598.5,1781
29372,595138.5,1668593.5,1781
29373,595138.5,1668588.5,1774
29374,595138.5,1668583.5,1774
29375,595138.5,1668578.5,1774
29376,595143.5,1669533.5,1983
29377,595143.5,1669528.5,1983
29378,595143.5,1669523.5,1981
29379,595143.5,1669518.5,1981
29380,595143.5,1669513.5,1981
29381,595143.5,1669508.5,1979
29382,595143.5,1669503.5,1979
29383,595143.5,1669498.5,1979
29384,595143.5,1669493.5,1978
29385,595143.5,1669488.5,1978
29386,595143.5,1669483.5,1978
29387,595143.5,1669478.5,1976
29388,595143.5,1669473.5,1976
29389,595143.5,1669468.5,1976
29390,595143.5,1669463.5,1974
29391,595143.5,1669458.5,1974
29392,595143.5,1669453.5,1974
29393,595143.5,1669448.5,1973
29394,595143.5,1669443.5,1973
29395,595143.5,1669438.5,1973
29396,595143.5,1669433.5,1972
29397,595143.5,1669428.5,1972
29398,595143.5,1669423.5,1972
29399,595143.5,1669418.5,1970
29400,595143.5,1669413.5,1970
29401,595143.5,1669408.5,1970
29402,595143.5,1669403.5,1966
29403,595143.5,1669398.5,1966
29404,595143.5,1669393.5,1966
29405,595143.5,1669388.5,1961
29406,595143.5,1669383.5,1961
29407,595143.5,1669378.5,1961
29408,595143.5,1669373.5,1953
29409,595143.5,1669368.5,1953
29410,595143.5,1669363.5,1953
29411,595143.5,1669358.5,1944
29412,595143.5,1669353.5,1944
29413,595143.5,1669348.5,1944
29414,595143.5,1669343.5,1933
29415,595143.5,1669338.5,1933
29416,595143.5,1669333.5,1933
29417,595143.5,1669328.5,1919
29418,595143.5,1669323.5,1919
29419,595143.5,1669318.5,1919
29420,595143.5,1669313.5,1905
29421,595143.5,1669308.5,1905
29422,595143.5,1669303.5,1905
29423,595143.5,1669298.5,1891
29424,595143.5,1669293.5,1891
29425,595143.5,1669288.5,1891
29426,595143.5,1669283.5,1878
29427,595143.5,1669278.5,1878
29428,595143.5,1669273.5,1878
29429,595143.5,1669268.5,1866
29430,595143.5,1669263.5,1866
29431,595143.5,1669258.5,1866
29432,595143.5,1669253.5,1862
29433,595143.5,1669248.5,1862
29434,595143.5,1669243.5,1862
29435,595143.5,1669238.5,1869
29436,595143.5,1669233.5,1869
29437,595143.5,1669228.5,1869
29438,595143.5,1669223.5,1877
29439,595143.5,1669218.5,1877
29440,595143.5,1669213.5,1877
29441,595143.5,1669208.5,1885
29442,595143.5,1669203.5,1885
29443,595143.5,1669198.5,1885
29444,595143.5,1669193.5,1891
29445,595143.5,1669188.5,1891
29446,595143.5,1669183.5,1891
29447,595143.5,1669178.5,1894
29448,595143.5,1669173.5,1894
29449,595143.5,1669168.5,1894
29450,595143.5,1669163.5,1895
29451,595143.5,1669158.5,1895
29452,595143.5,1669153.5,1895
29453,595143.5,1669148.5,1894
29454,595143.5,1669143.5,1894
29455,595143.5,1669138.5,1894
29456,595143.5,1669133.5,1891
29457,595143.5,1669128.5,1891
29458,595143.5,1669123.5,1891
29459,595143.5,1669118.5,1884
29460,595143.5,1669113.5,1884
29461,595143.5,1669108.5,1884
